statenum,casenum,vnumber,pnumber,atmcond,accday,acchr,accmin,accmon,arf1,caseyear,dayofweek,latitude,longitude,manncol,speeding,travspd,dridistract,drivisobs,surfcond
48,3116,1,7,1,8,13,18,12,14,2017,6,33.03188611,-96.70745,0,1,998,0,0,1
48,3116,2,1,1,8,13,18,12,14,2017,6,33.03188611,-96.70745,0,1,998,96,0,1
48,3116,3,1,1,8,13,18,12,14,2017,6,33.03188611,-96.70745,0,1,998,96,0,1
48,3117,1,1,10,8,14,27,12,0,2017,6,32.70868056,-96.65704167,0,0,998,96,2,1
48,3118,1,1,1,8,9,58,12,0,2017,6,33.00803056,-95.94693333,2,0,998,96,0,1
48,3118,2,1,1,8,9,58,12,0,2017,6,33.00803056,-95.94693333,2,0,998,96,0,1
48,3119,1,1,1,9,12,45,12,14,2017,7,30.62892222,-96.33368889,6,0,998,96,0,1
48,3119,1,2,1,9,12,45,12,14,2017,7,30.62892222,-96.33368889,6,0,998,96,0,1
48,3119,2,1,1,9,12,45,12,14,2017,7,30.62892222,-96.33368889,6,0,998,96,0,1
48,3119,2,2,1,9,12,45,12,14,2017,7,30.62892222,-96.33368889,6,0,998,96,0,1
48,3120,1,1,1,10,2,33,12,0,2017,1,29.44849167,-98.59540278,6,0,998,96,0,1
48,3120,2,1,1,10,2,33,12,0,2017,1,29.44849167,-98.59540278,6,0,998,96,0,1
48,3120,2,2,1,10,2,33,12,0,2017,1,29.44849167,-98.59540278,6,0,998,96,0,1
48,3120,2,3,1,10,2,33,12,0,2017,1,29.44849167,-98.59540278,6,0,998,96,0,1
48,3120,2,4,1,10,2,33,12,0,2017,1,29.44849167,-98.59540278,6,0,998,96,0,1
48,3121,1,1,5,15,5,32,11,0,2017,4,29.22106944,-95.43988333,7,0,998,0,1,1
48,3122,1,1,1,10,1,4,12,0,2017,1,32.79518889,-97.33138611,6,1,998,96,0,1
48,3122,1,2,1,10,1,4,12,0,2017,1,32.79518889,-97.33138611,6,1,998,96,0,1
48,3122,2,1,1,10,1,4,12,0,2017,1,32.79518889,-97.33138611,6,1,998,96,0,1
48,3122,2,2,1,10,1,4,12,0,2017,1,32.79518889,-97.33138611,6,1,998,96,0,1
48,3123,1,1,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,1,2,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,1,3,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,1,4,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,1,5,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,1,6,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,2,1,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3123,3,1,1,10,19,58,12,0,2017,1,32.91297222,-97.34885278,11,0,998,96,0,1
48,3124,1,1,1,11,3,50,12,0,2017,2,32.76461944,-96.46633611,0,0,0,96,0,1
48,3125,1,1,1,24,18,55,7,0,2017,2,31.76541389,-106.3657972,0,1,998,96,0,1
48,3126,1,1,1,25,0,12,9,0,2017,2,26.21252778,-98.15159167,0,1,998,93,0,1
48,3126,1,2,1,25,0,12,9,0,2017,2,26.21252778,-98.15159167,0,1,998,93,0,1
48,3127,1,1,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,1,2,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,2,1,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,2,2,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,2,3,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,3,1,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,3,2,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,3,3,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3127,3,4,1,6,9,45,11,0,2017,2,29.751275,-95.37200833,6,0,998,96,0,1
48,3128,1,1,1,18,18,40,11,0,2017,7,33.52305556,-96.49375,2,1,998,96,0,1
48,3128,2,1,1,18,18,40,11,0,2017,7,33.52305556,-96.49375,2,1,998,96,0,1
48,3128,2,2,1,18,18,40,11,0,2017,7,33.52305556,-96.49375,2,1,998,96,0,1
48,3129,1,1,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,96,0,1
48,3129,2,1,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,96,0,1
48,3129,3,1,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,0,0,1
48,3129,3,2,1,18,20,5,11,0,2017,7,29.81991389,-95.98428611,2,0,998,0,0,1
